6480
[4, 7, 4, 13, 7, 7, 7, 7, 6, 7]
[7, 13, 7, 7, 4, 6, 7, 7, 4, 7]
[7, 4, 7, 4, 7, 7, 13, 7, 6, 7]
[7, 7, 7, 7, 4, 7, 6, 7, 13, 4]
[7, 7, 7, 13, 4, 4, 7, 6, 7, 7]
[7, 4, 7, 4, 6, 7, 7, 7, 7, 13]
[7, 6, 7, 4, 4, 7, 7, 7, 7, 13]
[6, 7, 7, 7, 13, 7, 4, 4, 7, 7]
[7, 4, 7, 7, 7, 7, 7, 4, 13, 6]
[13, 4, 4, 6, 7, 7, 7, 7, 7, 7]
[7, 4, 7, 7, 4, 7, 7, 7, 13, 6]
[7, 7, 7, 7, 7, 4, 13, 6, 4, 7]
[7, 7, 4, 7, 13, 4, 6, 7, 7, 7]
[7, 7, 7, 7, 13, 7, 4, 6, 7, 4]
[7, 7, 4, 7, 13, 6, 7, 7, 7, 4]
[6, 4, 7, 7, 7, 13, 7, 4, 7, 7]
[7, 4, 6, 7, 4, 7, 7, 7, 7, 13]
[4, 7, 4, 7, 7, 7, 7, 13, 7, 6]
[4, 6, 7, 7, 7, 7, 13, 4, 7, 7]
[7, 7, 4, 13, 7, 7, 4, 7, 7, 6]
[13, 7, 7, 7, 4, 7, 7, 4, 6, 7]
[4, 7, 7, 13, 4, 6, 7, 7, 7, 7]
[7, 7, 6, 7, 13, 4, 7, 7, 7, 4]
[6, 7, 4, 7, 7, 13, 7, 7, 4, 7]
[7, 4, 4, 7, 7, 7, 7, 13, 7, 6]
[4, 7, 7, 6, 7, 7, 4, 13, 7, 7]
[7, 7, 7, 7, 7, 4, 4, 6, 13, 7]
[7, 7, 7, 4, 7, 6, 13, 7, 4, 7]
[7, 6, 13, 7, 7, 4, 4, 7, 7, 7]
[6, 13, 4, 7, 7, 7, 4, 7, 7, 7]
