13410
[10, 3, 11, 11, 16, 10, 14, 11, 11, 10, 10, 11, 11, 11, 12]
[10, 10, 3, 11, 11, 14, 11, 10, 16, 12, 11, 11, 11, 11, 10]
[11, 16, 11, 12, 10, 11, 10, 11, 10, 10, 14, 11, 3, 11, 11]
[11, 3, 11, 16, 11, 11, 12, 10, 10, 10, 14, 11, 11, 11, 10]
[10, 11, 3, 16, 11, 11, 14, 12, 10, 11, 11, 11, 11, 10, 10]
[11, 11, 11, 11, 12, 11, 3, 10, 14, 10, 10, 11, 16, 11, 10]
[11, 10, 11, 11, 10, 11, 11, 10, 12, 3, 11, 10, 14, 11, 16]
[11, 10, 10, 3, 10, 11, 14, 11, 11, 11, 11, 11, 12, 16, 10]
[14, 11, 11, 16, 11, 11, 11, 12, 10, 10, 10, 3, 11, 11, 10]
