16920
[17, 10, 4, 18, 11, 16, 20, 8, 17, 17, 17, 22, 17, 17, 17]
[17, 4, 10, 17, 17, 17, 22, 16, 20, 17, 17, 17, 18, 11, 8]
[22, 8, 16, 17, 10, 17, 17, 4, 11, 17, 18, 17, 20, 16, 17]
[8, 17, 16, 17, 20, 22, 18, 17, 16, 17, 17, 17, 10, 4, 11]
[18, 16, 17, 20, 17, 4, 8, 17, 17, 22, 11, 10, 17, 17, 16]
[4, 18, 17, 17, 17, 17, 17, 16, 17, 12, 10, 22, 20, 11, 17]
[18, 4, 11, 10, 17, 8, 17, 17, 20, 17, 17, 16, 22, 17, 16]
[17, 17, 18, 8, 17, 17, 17, 22, 16, 11, 4, 17, 17, 10, 20]
